GEOID,county_name,state_name,year,median_home_value_with_mortgage,median_home_value_without_mortgage,pct_homeownership_black
01015,"Calhoun County, Alabama",Alabama,2023,168300,115200,48.1
13199,"Meriwether County, Georgia",Georgia,2023,178300,117400,60.3
39033,"Crawford County, Ohio",Ohio,2023,126800,119800,47.3
18007,"Benton County, Indiana",Indiana,2023,142800,122800,11.5
36063,"Niagara County, New York",New York,2023,193500,156000,36
27047,"Freeborn County, Minnesota",Minnesota,2023,167500,160600,19.8
48243,"Jeff Davis County, Texas",Texas,2023,276200,171300,0
46035,"Davison County, South Dakota",South Dakota,2023,202400,178400,100
48223,"Hopkins County, Texas",Texas,2023,209700,182200,54.6
51036,"Charles City County, Virginia",Virginia,2023,254000,183100,84.2
29125,"Maries County, Missouri",Missouri,2023,199600,187200,0
55005,"Barron County, Wisconsin",Wisconsin,2023,212100,187700,7.7
29113,"Lincoln County, Missouri",Missouri,2023,243300,189100,56.6
37077,"Granville County, North Carolina",North Carolina,2023,257300,193800,66.4
45057,"Lancaster County, South Carolina",South Carolina,2023,341100,208500,63.6
22037,"East Feliciana Parish, Louisiana",Louisiana,2023,216700,210400,74.3
27157,"Wabasha County, Minnesota",Minnesota,2023,254900,233200,40.8
13073,"Columbia County, Georgia",Georgia,2023,297400,252100,70.1
55131,"Washington County, Wisconsin",Wisconsin,2023,328500,293200,35.5
06021,"Glenn County, California",California,2023,358700,293900,0
13121,"Fulton County, Georgia",Georgia,2023,437300,413600,43
21237,"Wolfe County, Kentucky",Kentucky,2023,118700,56300,0
40053,"Grant County, Oklahoma",Oklahoma,2023,114700,68400,8.8
20199,"Wallace County, Kansas",Kansas,2023,139600,71700,0
28065,"Jefferson Davis County, Mississippi",Mississippi,2023,93200,83300,77.2
31125,"Nance County, Nebraska",Nebraska,2023,167000,90200,0
47075,"Haywood County, Tennessee",Tennessee,2023,157500,102900,46.2
37065,"Edgecombe County, North Carolina",North Carolina,2023,128400,104700,45.3
01127,"Walker County, Alabama",Alabama,2023,168500,104800,53.7
01075,"Lamar County, Alabama",Alabama,2023,117700,108500,47.8
48081,"Coke County, Texas",Texas,2023,111900,113600,0
19111,"Lee County, Iowa",Iowa,2023,135900,115200,45.3
48057,"Calhoun County, Texas",Texas,2023,188000,119400,82.8
26049,"Genesee County, Michigan",Michigan,2023,195100,122000,46.6
19189,"Winnebago County, Iowa",Iowa,2023,138300,126800,0
27033,"Cottonwood County, Minnesota",Minnesota,2023,160100,146900,30.4
22023,"Cameron Parish, Louisiana",Louisiana,2023,191300,160800,96.9
21081,"Grant County, Kentucky",Kentucky,2023,214600,163600,0
42057,"Fulton County, Pennsylvania",Pennsylvania,2023,224100,184000,55.5
48309,"McLennan County, Texas",Texas,2023,243500,184600,34.4
42037,"Columbia County, Pennsylvania",Pennsylvania,2023,205800,187900,35.2
29157,"Perry County, Missouri",Missouri,2023,190000,188000,11.1
42003,"Allegheny County, Pennsylvania",Pennsylvania,2023,234100,191700,33
42067,"Juniata County, Pennsylvania",Pennsylvania,2023,215500,193800,48.8
56045,"Weston County, Wyoming",Wyoming,2023,224100,194800,0
51049,"Cumberland County, Virginia",Virginia,2023,227700,208200,63.8
13159,"Jasper County, Georgia",Georgia,2023,224700,208500,63.9
27115,"Pine County, Minnesota",Minnesota,2023,233100,212300,68.9
46101,"Moody County, South Dakota",South Dakota,2023,196100,213700,0
48015,"Austin County, Texas",Texas,2023,300500,235200,56
47141,"Putnam County, Tennessee",Tennessee,2023,253200,236900,28.7
28089,"Madison County, Mississippi",Mississippi,2023,295300,264100,51.5
12061,"Indian River County, Florida",Florida,2023,315600,313300,59.5
12095,"Orange County, Florida",Florida,2023,370800,325400,46.1
30095,"Stillwater County, Montana",Montana,2023,372400,333100,0
24025,"Harford County, Maryland",Maryland,2023,374300,351500,65.3
12109,"St. Johns County, Florida",Florida,2023,471100,429700,78.4
33015,"Rockingham County, New Hampshire",New Hampshire,2023,471700,434800,65.5
49011,"Davis County, Utah",Utah,2023,475000,458000,46.4
13309,"Wheeler County, Georgia",Georgia,2023,83300,61800,67.6
20189,"Stevens County, Kansas",Kansas,2023,176700,86800,0
37091,"Hertford County, North Carolina",North Carolina,2023,136700,90300,58.6
19063,"Emmet County, Iowa",Iowa,2023,119500,93400,77.7
48413,"Schleicher County, Texas",Texas,2023,159900,94200,96.4
54045,"Logan County, West Virginia",West Virginia,2023,116400,95500,46.9
22009,"Avoyelles Parish, Louisiana",Louisiana,2023,142100,103400,49.1
48475,"Ward County, Texas",Texas,2023,191600,105700,85
39105,"Meigs County, Ohio",Ohio,2023,118600,108200,56.6
54073,"Pleasants County, West Virginia",West Virginia,2023,146300,112900,0
26043,"Dickinson County, Michigan",Michigan,2023,137800,124600,100
17139,"Moultrie County, Illinois",Illinois,2023,118300,125300,38.7
20061,"Geary County, Kansas",Kansas,2023,177400,143800,29.2
18107,"Montgomery County, Indiana",Indiana,2023,171000,156100,31.1
55041,"Forest County, Wisconsin",Wisconsin,2023,174300,163800,82.4
27159,"Wadena County, Minnesota",Minnesota,2023,168600,175200,36.3
54027,"Hampshire County, West Virginia",West Virginia,2023,214000,193600,0
51063,"Floyd County, Virginia",Virginia,2023,233300,205500,54.6
51740,"Portsmouth city, Virginia",Virginia,2023,235300,216200,46.4
22033,"East Baton Rouge Parish, Louisiana",Louisiana,2023,256300,218400,47.1
21111,"Jefferson County, Kentucky",Kentucky,2023,242000,226700,38.3
16031,"Cassia County, Idaho",Idaho,2023,267900,236200,0
16053,"Jerome County, Idaho",Idaho,2023,248900,261200,0
55127,"Walworth County, Wisconsin",Wisconsin,2023,278500,270400,42.3
30067,"Park County, Montana",Montana,2023,433300,422200,0
13301,"Warren County, Georgia",Georgia,2023,102300,71900,64
05095,"Monroe County, Arkansas",Arkansas,2023,91600,72600,50
01013,"Butler County, Alabama",Alabama,2023,118600,93200,51.8
12063,"Jackson County, Florida",Florida,2023,148500,100300,64.2
28007,"Attala County, Mississippi",Mississippi,2023,118300,102200,66
13105,"Elbert County, Georgia",Georgia,2023,135800,106200,57.7
20117,"Marshall County, Kansas",Kansas,2023,131100,110500,16.5
40049,"Garvin County, Oklahoma",Oklahoma,2023,169300,110700,59.6
12107,"Putnam County, Florida",Florida,2023,174100,111500,47.7
08099,"Prowers County, Colorado",Colorado,2023,167800,120100,100
17041,"Douglas County, Illinois",Illinois,2023,150800,126400,36
12075,"Levy County, Florida",Florida,2023,195500,140300,48.7
29123,"Madison County, Missouri",Missouri,2023,170100,143100,0
21079,"Garrard County, Kentucky",Kentucky,2023,208500,150400,70.9
17091,"Kankakee County, Illinois",Illinois,2023,202200,161500,33
35047,"San Miguel County, New Mexico",New Mexico,2023,189000,168000,27.5
48383,"Reagan County, Texas",Texas,2023,120400,175900,99.5
21005,"Anderson County, Kentucky",Kentucky,2023,218700,201400,77.9
22121,"West Baton Rouge Parish, Louisiana",Louisiana,2023,236900,204400,71.6
37109,"Lincoln County, North Carolina",North Carolina,2023,302900,235000,44.3
16039,"Elmore County, Idaho",Idaho,2023,302800,235600,33.8
51790,"Staunton city, Virginia",Virginia,2023,234200,248500,42.1
38017,"Cass County, North Dakota",North Dakota,2023,289700,275700,8.8
06105,"Trinity County, California",California,2023,361800,298300,100
24005,"Baltimore County, Maryland",Maryland,2023,336600,314300,48.2
32003,"Clark County, Nevada",Nevada,2023,409500,380400,33
06109,"Tuolumne County, California",California,2023,418900,383700,74.1
08007,"Archuleta County, Colorado",Colorado,2023,452900,449600,0
41051,"Multnomah County, Oregon",Oregon,2023,539200,496700,32.7
36061,"New York County, New York",New York,2023,1164000,1056100,11.1
05011,"Bradley County, Arkansas",Arkansas,2023,126400,83800,39.6
